time_on_site,clicks,sentiment,recency,frequency,monetary,satisfaction,engagement_score,experience_score,buying_score,engagement_level,experience_level,buying_level
10.56661523,18,0.606930159,6.178472976,4,217.084457,2.771968369,48.33601186,49.50718699,48.33601186,High,High,High
9.842884063,13,0.864275365,26.2696057,6,211.6454621,1.642728673,44.77728608,30.43383901,41.70648972,Medium,Unknown,Medium
3.440581402,10,0.883628237,8.564869609,5,220.2734556,2.835921438,36.99690748,49.26097588,36.99690748,Medium,High,Medium
15.71518058,16,0.889113138,8.942363228,3,198.8981385,3.665116607,47.1669891,64.27872755,47.1669891,High,High,High
9.673297647,21,-0.967662649,9.589476022,2,226.9226827,4.203097196,49.10234105,20.18287759,41.42590081,High,Low,Medium
9.148646791,16,-0.597810338,29.60606267,5,222.6739633,4.29786002,47.1669891,41.28918402,43.40657055,High,Medium,Medium
4.220900752,19,0.000679277,9.435482645,2,229.1521081,1.449246762,39.57295573,42.44779983,38.14356417,Medium,Medium,Medium
19.10584342,15,-0.848339092,8.823480823,3,223.6422725,2.664499517,45.48087307,29.84317725,38.75048404,High,Low,Medium
6.955874976,17,0.993926833,28.42240856,1,183.8624946,2.716935819,45.83352808,25.55952973,45.83352808,High,Low,High
4.955900989,15,0.733029843,6.714801933,4,193.1766972,3.757256914,41.62819308,57.18086792,41.62819308,Medium,High,Medium
4.111902495,20,-0.903680467,25.48498106,3,197.9930975,2.641176372,39.23959366,25.88980568,37.09912536,Medium,Low,Medium
9.725551603,15,0.775665338,8.837316496,6,205.5750826,2.80222598,46.45954467,49.41255161,46.45954467,High,High,High
5.613950361,13,-0.35290098,5.282989646,5,218.9679856,2.349276722,43.21410811,47.06890227,43.21410811,Medium,High,Medium
10.66335805,12,0.933394268,0.785430112,3,168.5724637,1.548572101,43.78985806,24.66375476,40.85132911,Medium,Low,Medium
6.095200182,16,-0.335427835,12.10970236,4,174.8915555,4.569947827,44.24153547,47.35162942,44.24153547,Medium,High,Medium
4.543751817,13,-0.548642139,19.33413129,11,192.222388,3.815543489,40.51621815,42.76071829,40.51621815,Medium,Medium,Medium
2.687193765,9,-0.423385983,3.207317397,3,223.5653178,4.074818186,34.028587,45.77137202,34.028587,Medium,High,Medium
11.32864464,18,0.172284488,11.62896443,2,180.343952,4.198453778,48.33601186,50.71193105,48.33601186,High,High,High
12.83414199,12,0.116543672,19.96036909,8,158.5380417,2.360541342,43.78985806,47.79921507,43.78985806,Medium,High,Medium
3.582833258,11,0.06555881,25.85461404,3,189.712351,3.45244191,37.50094701,50.10719631,37.50094701,Medium,High,Medium
2.331037567,12,-0.86405518,0.867263446,4,172.1439347,2.759405115,32.42324534,28.79620397,32.02622492,Medium,Low,Medium
5.3328201,15,0.425637217,1.726580557,4,169.856939,1.741710995,42.56372698,42.59712431,41.45634666,Medium,Medium,Medium
5.820475424,17,-0.369025644,22.46763916,4,194.234847,2.160652917,43.66815543,46.0212894,43.66815543,Medium,High,Medium
18.02567169,15,0.064062694,6.534512012,8,190.766369,2.264235995,46.02169877,47.20759689,46.02169877,High,High,High
5.947796,13,0.320557615,15.21091182,5,232.8093599,4.88758128,43.93827263,52.418881,43.93827263,Medium,High,Medium
6.081104853,18,0.678362836,0.471845586,6,217.9022264,4.973327765,44.21298744,61.56377581,44.21298744,Medium,High,Medium
28.68401436,16,-0.38195169,15.28266476,8,206.3857863,4.394129497,20.96665827,46.56622003,20.60128048,Low,High,Low
2.936937979,14,-0.046143932,17.15596373,1,204.6468909,4.569737433,35.07246674,49.94550692,35.07246674,Medium,High,Medium
8.140776175,16,0.294164178,28.49065154,4,156.4565877,4.897299952,47.1669891,52.04087184,47.1669891,High,High,High
1.896794278,18,0.22200151,16.55585405,1,204.9439839,2.676460736,30.2536715,49.35710924,30.2536715,Unknown,High,Unknown
5.8776559,14,0.655409935,22.98016002,8,166.0050166,2.899962289,43.79008076,49.88827191,43.79008076,Medium,High,Medium
12.42894552,20,-0.445347442,19.79579121,4,239.7430955,4.066122326,49.19343956,45.3119035,46.03614059,High,High,High
6.411166939,16,-0.871456355,22.43028835,3,192.8350496,2.393889595,44.86086239,28.28401994,40.22150228,Medium,Low,Medium
5.307483406,14,-0.460035166,0.459666588,3,181.0322944,3.124026168,42.50340902,44.99040693,42.50340902,Medium,Medium,Medium
5.187519625,10,0.842084812,5.181838411,7,212.4703293,2.245098843,41.47760831,37.79740832,41.47760831,Medium,Medium,Medium
3.327638882,11,0.029984597,28.49511415,7,207.4934321,2.562507213,36.58492806,48.91549747,36.58492806,Medium,High,Medium
8.516919633,15,-0.734502311,13.05865823,4,211.5357316,2.601541012,46.45954467,36.05256433,41.72267518,High,Medium,Medium
4.46262575,24,0.874544708,8.706611317,8,195.3593152,3.647335556,40.28503961,62.76891181,40.28503961,Medium,High,Medium
6.990200206,16,-0.963682138,13.95795467,5,230.8322925,2.144279422,45.89036507,20.58146639,40.34081327,High,Low,Medium
2.322313363,11,-0.20835611,9.233574395,6,202.8987474,4.664575246,32.38209516,48.96574779,32.38209516,Medium,High,Medium
4.483157601,22,-0.312287819,1.506117069,6,204.9952373,2.494763162,40.34387906,47.70213109,40.34387906,Medium,High,Medium
5.714709899,12,0.685793812,26.87605336,5,202.4371198,4.04465747,43.43836898,59.26113177,43.43836898,Medium,High,Medium
7.581270228,17,-0.338056542,25.78079065,5,170.1054745,3.914312698,46.80854449,47.31068441,46.80854449,High,High,High
10.37857424,15,0.208476017,20.03809393,4,225.6470504,4.268726706,46.45954467,51.03543013,46.45954467,High,High,High
8.228993519,16,-0.087575283,2.099850705,1,195.8684247,2.865283562,47.1669891,49.81100234,47.1669891,High,High,High
6.146521404,19,-0.447359269,14.20112178,7,191.0356155,1.151655165,44.34501093,40.1847128,39.81698796,Medium,Medium,Medium
33.65311141,16,0.98940161,7.410839621,5,178.5421827,4.034809626,20.96665827,79.22055193,20.96665827,Low,High,Low
7.881968507,23,-0.151301331,4.898137601,4,197.0179739,4.894513769,47.2286702,49.44818412,47.2286702,High,High,High
16.21178561,17,-0.261904818,22.70678864,2,184.899538,4.460237834,47.72094617,48.37864496,47.72094617,High,High,High
2.114281057,10,0.234907595,1.500561415,5,173.5795757,4.913735213,31.37162288,51.30904416,31.37162288,Medium,High,Medium
4.236707733,18,-0.369790043,26.07999906,5,197.0094984,2.134751869,39.6207034,45.81385673,39.6207034,Medium,High,Medium
7.387020508,16,0.011400221,22.37447472,8,175.8139026,4.265689511,46.52103441,50.0056622,46.52103441,High,High,High
5.332095944,13,-0.062398155,10.3990118,7,174.0649243,3.90028796,42.56200646,49.90351644,42.56200646,Medium,High,Medium
5.30158743,19,0.364286157,18.73217061,3,229.9502832,4.8428643,42.48933697,53.12292901,42.48933697,Medium,High,Medium
6.715242403,15,-0.079381529,13.29327415,6,171.4239084,2.584610834,45.41870225,49.0095317,45.41870225,High,High,High
5.967881261,13,-0.468085011,23.21446439,3,193.6914444,1.854393964,43.98043777,43.07834186,42.82122819,Medium,Medium,Medium
3.514774592,11,0.839870033,24.29354729,4,197.9256639,3.630941231,37.26179194,60.01061932,37.26179194,Medium,High,Medium
13.15486892,17,-0.494990051,16.86501722,1,196.1920487,2.690437753,47.79142638,44.17038036,45.027706,High,Medium,High
6.438702138,13,0.470983405,10.25816371,6,218.3164631,1.859249606,44.77728608,43.09418444,43.10523879,Medium,Medium,Medium
9.679852507,14,-0.812165605,12.41544463,6,167.2729871,1.788700733,45.66482707,32.05648294,40.85536383,High,Medium,Medium
2.491253645,14,-0.059117624,19.28135169,3,188.7985131,1.605115635,33.16341401,43.03847752,33.16341401,Medium,Medium,Medium
6.791304876,16,0.141554219,2.492165922,7,191.9053768,4.333711225,45.55124849,50.48274403,45.55124849,High,High,High
5.465136481,28,-0.11967947,26.55454704,2,250.0736433,3.853413167,42.87477877,49.65358591,42.87477877,Medium,High,Medium
5.366776634,21,0.729509167,7.650442689,3,200.7095463,3.419404695,42.64417888,52.0914463,42.64417888,Medium,High,Medium
5.294352196,19,0.418583751,29.71422633,4,191.9198551,3.04054252,42.47204993,50.012526,42.47204993,Medium,High,Medium
12.3097609,9,0.743484756,8.357915622,5,170.9070183,1.692654042,40.12785143,36.7253637,39.83797341,Medium,Medium,Medium
8.834892423,15,0.54840352,18.05108947,9,181.1507512,2.255701005,46.45954467,46.05181407,46.45954467,High,High,High
5.956445304,10,-0.651857764,12.05621225,10,222.1766253,1.780253539,41.47760831,39.44171837,40.62061373,Medium,Medium,Medium
9.698457066,5,0.657109871,8.21397002,7,204.4106261,1.199982707,32.97091269,37.11975635,32.31396657,Medium,Medium,Medium
12.63197962,23,-0.233543349,20.66113814,6,215.7546997,1.742465106,49.90749299,43.43334724,43.71665163,High,Medium,Medium
13.37530938,20,-0.861685921,19.08008216,5,232.4424412,1.474293627,49.19343956,28.95718423,41.74570436,High,Low,Medium
7.171387327,11,-0.738482384,20.37714067,5,207.8112194,3.515997569,42.69366364,35.86903256,40.24727715,Medium,Medium,Medium
8.923143032,13,0.995943873,4.852972033,2,240.4021914,2.799763506,44.77728608,25.86957708,44.77728608,Medium,Low,Medium
2.713798773,15,-0.667131029,17.55596599,4,200.2024009,1.188872776,34.1429285,36.84322221,33.26797159,Medium,Medium,Medium
12.43785982,13,-0.344187763,3.598386604,6,196.2104511,1.986628641,44.77728608,44.71891791,44.12648205,Medium,Medium,Medium
8.145216255,16,-0.605344114,5.473843232,7,221.3096397,3.949847591,47.1669891,41.04663008,43.31111925,High,Medium,Medium
5.007093362,12,0.27820542,16.1009832,9,183.686777,3.967526663,41.75999359,51.82677678,41.75999359,Medium,High,Medium
4.729157902,8,-0.528136761,3.420446098,8,203.4189263,1.391133673,38.62709366,39.98333044,37.27372089,Medium,Medium,Medium
9.869519939,17,-0.470643555,19.55752606,9,198.5370514,2.880621365,47.79142638,44.74843421,45.4082772,High,Medium,High
5.56093606,20,0.961860581,14.62428678,0,236.1115434,3.863651247,43.09472847,74.43963218,43.09472847,Medium,High,Medium
5.000135053,16,-0.355377866,2.092434621,6,212.8358463,1.623395347,41.74214605,42.33567212,40.30756273,Medium,Medium,Medium
11.38881792,12,0.751155281,14.99819573,5,202.0431775,1.863559054,43.78985806,37.79241497,42.82816804,Medium,Medium,Medium
3.892815179,12,0.855463523,10.17852207,5,196.2881448,1.15828864,38.54432842,29.07313606,36.56326685,Medium,Low,Medium
24.12989612,14,-0.967941782,28.42130177,2,198.3221589,4.587587141,20.12987013,20.15464453,16.68326343,Low,Low,Low
6.155120987,18,0.812129201,9.775684355,6,186.8463481,2.377123543,44.36227868,41.74844798,44.36227868,Medium,Medium,Medium
6.03360781,21,0.271387431,8.622645829,5,194.4668574,3.21421374,44.11637371,50.29888376,44.11637371,Medium,High,Medium
19.06024369,14,-0.810571911,2.961137928,3,203.7498308,2.526435734,44.6495085,32.14827863,39.06589676,Medium,Medium,Medium
15.17191972,17,0.5238257,7.249338934,3,218.4253493,2.160325142,47.79142638,45.34255325,46.18879194,High,High,High
11.0895441,15,-0.459782027,2.449796631,6,193.0996502,2.8990066,46.45954467,44.99602601,45.31577347,High,Medium,High
5.527846754,12,-0.988879085,20.82668815,8,224.5724093,2.862955799,43.01971803,17.93502265,39.1188274,Medium,Low,Medium
7.018824422,17,0.5767584,24.48306564,4,244.235263,1.642330052,45.9374343,40.52199802,42.09249328,High,Medium,Medium
3.320525183,18,0.268005743,20.59548448,4,197.8269315,1.943813462,36.55861192,44.63357881,36.55861192,Medium,Medium,Medium
8.833940041,13,-0.844914223,12.22967187,3,193.5653196,1.844679309,44.77728608,30.06383746,40.32430897,Medium,Unknown,Medium
4.574730343,16,-0.92134148,9.733638873,1,170.6647288,3.104095141,40.60329153,24.45295194,37.9075403,Medium,Low,Medium
8.675806268,23,0.298234831,9.486396248,1,197.6687484,2.889940398,48.18830806,49.91662431,48.18830806,High,High,High
8.05980589,18,-0.771902657,24.47621371,4,189.3394612,4.2243613,47.4613093,34.24271733,41.74423873,High,Medium,Medium
4.772670006,14,0.460425968,23.43297134,6,200.8993062,1.324532974,41.14607493,40.44340105,38.63194637,Medium,Medium,Medium
12.32711008,16,0.889054482,27.37677026,4,184.3291657,4.672893909,47.1669891,72.70462291,47.1669891,High,High,High
3.213840196,19,0.95491715,5.558186866,4,211.4664226,2.238426082,36.15869126,27.41028998,36.15869126,Medium,Low,Medium
7.342349343,13,0.930531602,10.84044361,6,210.945673,2.06914991,44.77728608,28.4836999,44.77728608,Medium,Low,Medium
2.952674458,7,-0.471916613,25.62032531,4,188.7719465,4.725665343,35.13616369,44.71912758,35.13616369,Medium,Medium,Medium
4.383334485,19,-0.623218086,13.04207964,4,218.1607175,2.168862929,40.05564703,40.45282349,40.05564703,Medium,Medium,Medium
8.3959128,18,-0.920753525,19.97692625,11,184.0664849,2.740559276,47.87469016,24.50212014,41.12630026,High,Low,Medium
7.234932903,18,0.546299766,15.3166141,5,188.4446067,3.252957564,46.28633527,50.54251698,46.28633527,High,High,High
2.829635866,18,-0.584292898,18.07722192,6,210.617169,3.434436887,34.63177154,41.71221788,34.63177154,Medium,Medium,Medium
12.30086657,12,-0.029234514,23.33485055,8,202.6099388,3.724675025,43.78985806,49.97642146,43.78985806,Medium,High,Medium
11.29392372,11,0.32256432,14.05892935,4,166.0496889,1.340887426,42.69366364,41.3987773,39.51545678,Medium,Medium,Medium
24.82918166,8,-0.271567106,25.79176209,4,188.4442188,4.745545363,18.00627943,48.25722264,18.00627943,Low,High,Low
5.286028098,12,-0.974718252,20.79137395,7,211.6597548,4.529192456,42.4521359,19.45755943,38.84325826,Medium,Low,Medium
8.272561191,16,0.544976042,7.123994955,4,149.6226583,3.723441226,47.1669891,53.74414342,47.1669891,High,High,High
7.77190251,22,-0.197728614,25.13789236,9,165.0033265,3.819888406,47.07813518,49.06799262,47.07813518,High,High,High
4.041372515,12,0.264218587,9.675856617,6,175.0138879,4.970095417,39.01943712,51.65034389,39.01943712,Medium,High,Medium
4.741566932,14,-0.190277436,4.86322429,6,204.2228622,4.712823237,41.06206613,49.1346259,41.06206613,Medium,High,Medium
13.21468745,13,0.534595488,9.945775855,9,232.7073617,3.165297684,44.77728608,50.23286483,44.77728608,Medium,High,Medium
3.092673013,15,0.113245415,23.15778825,7,224.9096601,1.523160066,35.69214553,42.63883102,35.69214553,Medium,Medium,Medium
6.061579719,11,-0.747853205,22.02003067,6,174.6273129,1.47602,42.69366364,35.2885431,40.03046759,Medium,Medium,Medium
10.56246699,18,0.358158255,24.18359958,7,216.7934759,4.95918933,48.33601186,53.01814037,48.33601186,High,High,High
2.244652515,14,0.71534482,19.70059874,7,190.010089,3.362139119,32.01137523,51.52688239,32.01137523,Medium,High,Medium
15.14493564,12,-0.850888335,7.301668677,6,195.108903,1.585469984,43.78985806,29.67715069,39.89274088,Medium,Low,Medium
7.372687972,16,-0.954346076,0.082552817,5,162.2383734,4.301326052,46.49907591,21.49335666,40.57920717,High,Low,Medium
16.62198805,18,0.999710552,1.602423762,3,226.3439185,1.008591459,48.18973136,16.70090645,40.54480301,High,Low,Medium
6.26976957,12,-0.617538051,22.86427358,3,222.5605248,2.276150405,43.78985806,40.64459714,42.11331981,Medium,Medium,Medium
6.616833274,17,-0.676403494,28.81812586,2,197.3285003,4.989943706,45.24138205,38.51293241,41.88965174,High,Medium,Medium
2.727345389,11,-0.744379972,19.80602393,4,205.2159697,3.787576786,34.20084672,35.59332792,34.20084672,Medium,Medium,Medium
9.260587112,14,-0.76613002,7.754285621,5,204.3910107,3.76358406,45.66482707,34.53502997,41.18761374,High,Medium,Medium
7.321985059,18,-0.160814534,23.55753084,3,223.0875941,1.669142111,46.4211335,43.21133381,42.38977223,High,Medium,Medium
2.415947959,16,0.772601873,0.530043949,7,192.6981508,4.684519779,32.81895601,65.79304205,32.81895601,Medium,High,Medium
5.020040686,16,-0.785219143,10.32285832,10,208.9076826,3.806040574,41.79314665,33.54889198,39.37435183,Medium,Medium,Medium
5.233236791,12,-0.674380186,21.39072769,7,191.736132,1.545429151,42.32387479,37.96759603,40.17839978,Medium,Medium,Medium
9.581304383,10,-0.774044343,21.0314787,3,183.7927213,3.617220364,41.47760831,34.13294239,39.29600276,Medium,Medium,Medium
5.907070175,19,0.571021777,26.21451096,7,230.541519,1.762762701,43.85240805,41.39344357,42.12104576,Medium,Medium,Medium
4.056017872,10,0.246846446,20.43862424,11,209.0035094,1.620849059,39.06549719,42.7627582,38.71508942,Medium,Medium,Medium
11.72684565,13,0.46418858,29.04341956,8,214.6808403,1.608977592,44.77728608,41.56616403,41.52453318,Medium,Medium,Medium
8.678367959,14,0.935036985,2.779931079,4,196.7444748,1.738894988,45.66482707,25.52884781,42.56112274,High,Low,Medium
6.717136214,5,0.541130995,7.892395445,5,205.5375564,3.870990295,32.97091269,55.05474244,32.97091269,Medium,High,Medium
5.341412297,14,-0.226999137,9.106514307,8,224.645314,4.301679563,42.5841258,48.77602631,42.5841258,Medium,High,Medium
15.08374218,11,0.818146679,21.92059528,4,190.3669472,1.461722578,42.69366364,32.11693991,39.96838426,Medium,Medium,Medium
2.53284871,17,-0.782282131,14.63017631,3,176.5393409,1.48182366,33.35070381,33.70414494,33.35070381,Medium,Medium,Medium
7.960213769,8,-0.110524753,5.702295223,3,178.3836156,2.067721766,38.62709366,45.81454218,38.62709366,Medium,High,Medium
9.028238921,16,0.286165581,27.33195026,4,172.3133957,1.891278629,47.1669891,44.20916063,43.99291372,High,Medium,Medium
9.589940015,15,-0.32498085,3.217957995,6,195.9884292,4.994652938,46.45954467,47.51322272,46.45954467,High,High,High
7.819014386,17,0.046652104,3.890178078,6,201.3593573,3.28887814,47.14275612,50.0557338,47.14275612,High,High,High
16.8585635,14,0.897201093,29.38268772,5,194.703941,4.00350445,45.66482707,69.1885173,45.66482707,High,High,High
2.280986173,20,0.245388349,25.56228224,4,167.7354647,4.977870134,32.1858125,51.4266269,32.1858125,Medium,High,Medium
4.926681591,18,0.277384799,20.13163449,7,189.9799193,3.210722875,41.55244399,50.29023746,41.55244399,Medium,High,Medium
10.75023114,6,-0.532907915,24.83719894,7,184.9680236,3.547657616,35.07991741,43.19425737,35.07991741,Medium,Medium,Medium
4.464963863,18,-0.400683899,2.12717598,8,206.9688362,2.018879911,40.29175157,44.75558982,40.29175157,Medium,Medium,Medium
7.160027367,8,0.964508394,28.24430034,4,234.8411147,4.313197073,38.62709366,77.69882913,38.62709366,Medium,High,Medium
8.85203929,17,0.265577309,12.92967033,7,184.9124665,4.825180665,47.79142638,51.66739233,47.79142638,High,High,High
2.586631587,19,0.538434286,1.376370366,6,194.385743,2.225459319,33.58982748,45.83906027,33.58982748,Medium,High,Medium
7.792491248,19,-0.268586637,22.21109446,3,218.6465854,1.415087136,47.10641071,41.85841835,41.48430698,High,Medium,Medium
7.200290056,15,0.742986713,17.52273943,6,182.0239847,4.982522192,46.23233704,64.34112894,46.23233704,High,High,High
1.95655003,9,0.006024501,4.754975277,4,216.2106643,4.747797995,30.56747913,50.0029921,30.56747913,Unknown,High,Unknown
9.037192183,13,0.318477006,12.9605483,6,203.9932658,4.012131789,44.77728608,52.38806125,44.77728608,Medium,High,Medium
7.818380238,22,0.4970506,24.5444031,7,190.5376729,1.290016184,47.14188817,40.00793793,41.13068484,High,Medium,Medium
12.61726914,14,0.41994929,6.229415423,7,195.5090344,2.875722854,45.66482707,49.88442086,45.66482707,High,High,High
11.7780398,18,0.094802096,25.96730889,7,189.0380608,4.457259376,48.33601186,50.22031456,48.33601186,High,High,High
6.413737263,16,0.927610775,16.97682801,7,199.6536772,4.511531987,44.86575002,75.09763104,44.86575002,Medium,High,Medium
2.417480201,14,0.861923135,21.3190178,6,200.1838059,3.448339398,32.82603514,57.51974679,32.82603514,Medium,High,Medium
6.942030587,20,0.760562864,1.08400357,2,213.958615,1.35205163,45.809987,34.27394312,40.83359494,High,Medium,Medium
11.25234513,9,-0.337960075,23.04707933,8,206.7212664,4.269188488,40.12785143,47.31218908,40.12785143,Medium,High,Medium
7.000069873,13,-0.046669894,27.85183064,7,180.6756879,4.280593133,44.77728608,49.94422276,44.77728608,Medium,High,Medium
8.406941829,12,-0.601311389,18.20993818,1,183.0370479,3.194821328,43.78985806,41.17727005,42.33851409,Medium,Medium,Medium
5.797487347,7,-0.902568752,6.166614809,6,217.8484153,3.53041776,36.95360985,25.97684622,35.48594735,Medium,Low,Medium
8.865128045,16,0.913791306,19.49427896,6,180.6504076,1.823934693,47.1669891,27.9870073,43.53316372,High,Low,Medium
7.608651704,16,0.121890783,9.661926637,8,186.7766063,3.386418694,46.84825558,50.35975601,46.84825558,High,High,High
5.600982455,15,0.638155555,24.73696799,7,193.3975388,4.990473453,43.18499634,60.06493609,43.18499634,Medium,High,Medium
15.85381955,17,0.509291107,5.299252974,9,228.5131379,1.030035738,47.76936447,39.48722818,40.92124107,High,Medium,Medium
13.18510617,13,0.864177683,4.40163879,4,160.8771376,4.14779039,44.77728608,68.04915532,44.77728608,Medium,High,Medium
6.717748545,16,-0.241068728,10.95830115,6,216.755581,1.766395181,45.42319062,43.54958816,42.65928309,High,Medium,Medium
12.91803791,19,0.740260278,11.87555187,5,214.7248181,1.656715412,48.80292004,36.59827174,43.00317835,High,Medium,Medium
11.20167376,17,0.248431288,14.38399542,4,174.4769965,4.894966572,47.79142638,51.46205656,47.79142638,High,High,High
10.16517981,12,-0.932051616,29.63966969,8,199.3100672,2.743346033,43.78985806,23.53533578,39.56223457,Medium,Low,Medium
7.930586168,16,-0.168790501,14.65214353,2,201.1060818,3.79802417,47.1669891,49.31606348,47.1669891,High,High,High
5.337413873,12,0.796745326,12.44396147,5,217.8257732,1.437631752,42.57463663,33.05905192,39.80975505,Medium,Medium,Medium
4.845672749,18,-0.183170979,6.067678204,3,198.2922519,1.070187944,41.34040601,41.45751053,38.24407695,Medium,Medium,Medium
7.565559648,15,0.900393706,28.89498539,6,183.9272315,3.6375598,46.45954467,64.84695088,46.45954467,High,High,High
5.856050622,19,0.385744816,25.73175122,11,179.7011035,3.04896982,43.74413145,50.01944258,43.74413145,Medium,High,Medium
4.527298355,15,-0.070985991,10.26601725,7,219.1986277,3.046009409,40.46961356,49.87439373,40.46961356,Medium,High,Medium
2.416592122,18,-0.785591107,2.952175879,5,204.4494002,2.179714553,32.82193247,33.52912715,32.82193247,Medium,Medium,Medium
4.304334855,14,0.459279039,2.698984061,5,181.1947001,4.868280915,39.82332713,54.99284977,39.82332713,Medium,High,Medium
6.099037794,14,-0.493786297,23.97289202,5,222.3909603,3.036248932,44.24929832,44.19972175,44.21296762,Medium,Medium,Medium
5.891416531,24,-0.691659463,0.620413433,3,219.0777334,3.794082568,43.81927162,37.9040921,41.21601452,Medium,Medium,Medium
4.361305898,13,0.999006003,21.86269223,7,214.3545929,4.488716821,39.99129596,82.34331705,39.99129596,Medium,High,Medium
16.73044783,14,0.055413367,21.6265345,6,204.164165,4.862595533,45.66482707,50.07713961,45.66482707,High,High,High
4.572870011,15,0.164673339,16.74432265,5,217.7532463,1.10269773,40.59809598,41.52572078,37.83120948,Medium,Medium,Medium
15.40580373,21,0.061484883,29.55314629,4,194.1538396,1.595794402,49.47621309,42.99545514,42.51748703,High,Medium,Medium
3.877005182,15,0.37594564,7.171942208,9,201.3624063,2.854893304,38.49289548,49.84838981,38.49289548,Medium,High,Medium
7.671594909,24,0.963849623,15.47415063,9,187.1267536,2.167635596,46.93914464,25.57741631,46.10008784,High,Low,High
7.515991681,12,0.50182665,11.35009219,4,209.2469704,4.676767012,43.78985806,55.99819698,43.78985806,Medium,High,Medium
8.289835061,20,0.001059538,7.800181985,5,219.8777734,3.388784511,47.74720385,50.00052623,47.74720385,High,High,High
4.188766272,18,0.099096421,14.09117641,5,179.9292938,3.796134245,39.47542778,50.23895551,39.47542778,Medium,High,Medium
2.910383299,20,-0.714004032,28.84960245,6,212.2122074,4.550727248,34.96441299,36.96580787,34.96441299,Medium,Medium,Medium
7.972876504,15,0.843388579,5.489631122,5,192.1091192,2.933638093,46.45954467,49.89838193,46.45954467,High,High,High
7.293991158,17,0.478400007,29.76789077,5,190.5854736,3.941204305,46.37792238,55.29467168,46.37792238,High,High,High
3.010452047,17,0.405763834,16.68805348,2,196.190305,4.198552606,35.36791983,53.87983512,35.36791983,Medium,High,Medium
11.92493504,14,-0.95752977,13.93314421,3,188.0303426,3.975689274,45.66482707,21.18558304,40.26471574,High,Low,Medium
4.603663602,20,0.917826553,3.111308173,12,218.732787,2.060698732,40.68386478,29.63445178,40.68386478,Medium,Low,Medium
7.681933583,14,0.773110184,12.81192625,4,213.213274,4.714004123,45.66482707,65.81908661,45.66482707,High,High,High
5.530165495,24,0.819915352,18.61104304,4,199.2020061,4.488958476,43.02498706,67.73457649,43.02498706,Medium,High,Medium
13.31693929,16,0.718438745,8.110830177,5,193.7912829,1.387343097,47.1669891,35.93041394,41.41266961,High,Medium,Medium
7.925735629,9,0.881875298,15.95722876,7,240.6808928,4.263389903,40.12785143,70.14764547,40.12785143,Medium,High,Medium
10.33247818,12,-0.408826025,19.14583114,3,187.332985,4.634544173,43.78985806,46.0604687,43.78985806,Medium,High,Medium
11.3852272,20,-0.433340649,2.005020861,6,201.1697321,3.747746881,49.19343956,45.56614775,46.21039082,High,High,High
4.54867696,14,-0.808260692,3.431224401,6,160.5647275,3.301333216,40.53014118,32.28053838,38.47176408,Medium,Medium,Medium
11.58320184,21,-0.381808917,6.893413517,8,226.496843,4.580242691,49.50803966,46.56883487,46.97754354,High,High,High
6.588810463,12,0.465475171,3.469763601,4,204.8377403,1.459378405,43.78985806,40.86480924,40.44851164,Medium,Medium,Medium
10.18909206,11,0.677498499,7.057673449,5,199.1101619,3.662400752,42.69366364,54.19972804,42.69366364,Medium,High,Medium
7.347191432,14,-0.390162201,8.241100401,7,198.980618,1.900743192,45.66482707,43.87060546,43.6708451,High,Medium,Medium
2.23736687,20,0.18529586,13.85673398,3,234.308377,3.726011505,31.97618306,50.82098892,31.97618306,Medium,High,Medium
12.34085649,13,0.72518344,17.30032877,8,212.4054552,2.59795694,44.77728608,48.0924793,44.77728608,Medium,High,Medium
13.08478448,9,0.832854377,3.361188543,4,209.5842118,1.992955888,40.12785143,35.21103197,40.12785143,Medium,Medium,Medium
6.13628801,26,-0.029166748,15.41400895,4,213.738983,3.91962546,44.32443615,49.97652162,44.32443615,Medium,High,Medium
4.574661778,13,-0.591385746,5.066496718,10,196.2150133,2.760846187,40.60310008,41.49173748,40.60310008,Medium,Medium,Medium
16.68241134,20,0.951968185,25.4869442,3,238.6329065,4.295690566,49.08288015,76.3072896,49.08288015,High,High,High
2.543677574,14,0.795535763,23.99198411,5,185.1176535,1.643393572,33.3991235,34.23484606,33.3991235,Medium,Medium,Medium
15.51444296,12,0.003303092,13.95383691,8,217.8770263,3.969469306,43.78985806,50.0016405,43.78985806,Medium,High,Medium
11.7376289,12,-0.212499487,2.934995321,6,180.3662647,3.086086856,43.78985806,48.924992,43.78985806,Medium,High,Medium
3.329579236,9,-0.379563393,11.24735589,3,215.8295859,1.769098465,36.59209867,43.02940658,36.59209867,Medium,Medium,Medium
2.858020869,17,-0.08101852,21.40562879,6,177.3101323,2.616633471,34.74939036,49.14826093,34.74939036,Medium,High,Medium
13.58952711,18,0.165042077,20.13042596,6,198.6423909,2.709400189,48.33601186,49.48757422,48.33601186,High,High,High
8.275719667,15,-0.9775726,25.74069301,4,194.2375434,4.015841868,46.45954467,19.1570466,40.53643975,High,Low,Medium
4.812260413,12,-0.661419874,19.20364133,4,197.7153356,1.217051158,41.25206206,37.04882315,38.4063284,Medium,Medium,Medium
9.901402308,11,-0.803698823,29.97775976,4,183.2133453,2.519834842,42.69366364,32.53863992,39.69355788,Medium,Medium,Medium
